latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-14.40597,-50.34566,317.31,1.09,1.04,2022-04-14,1340,T,40,6.1NRT,300.88,8,D
-14.32444,-50.99963,315.84,1.03,1.02,2022-04-14,1340,T,52,6.1NRT,300.39,7.74,D
-14.34902,-52.10938,341.59,1,1,2022-04-14,1342,T,90,6.1NRT,297.69,39.16,D
-14.35036,-52.10018,333.89,1,1,2022-04-14,1342,T,85,6.1NRT,297.86,27.03,D
-15.01385,-47.22548,314.35,1.69,1.28,2022-04-14,1342,T,65,6.1NRT,296.67,13.64,D
-14.80647,-49.10291,318.16,1.26,1.12,2022-04-14,1342,T,49,6.1NRT,301.63,11.39,D
-14.99856,-47.88773,314.53,1.52,1.22,2022-04-14,1342,T,62,6.1NRT,297.66,12.6,D
-15.27065,-46.39646,316.26,1.97,1.37,2022-04-14,1342,T,68,6.1NRT,297.52,20.65,D
-14.7559,-51.13269,319.14,1.03,1.01,2022-04-14,1342,T,66,6.1NRT,303.37,9.53,D
-15.08192,-48.94324,316.32,1.3,1.13,2022-04-14,1342,T,54,6.1NRT,300.79,10.57,D
-14.67357,-52.65515,319.25,1.01,1,2022-04-14,1342,T,18,6.1NRT,304.09,8.47,D
-15.56268,-47.05148,314.95,1.78,1.31,2022-04-14,1342,T,30,6.1NRT,295.57,13.49,D
-14.7839,-54.42062,318.85,1.12,1.06,2022-04-14,1342,T,68,6.1NRT,298.1,9.81,D
-15.9422,-46.63562,314.12,1.93,1.36,2022-04-14,1342,T,33,6.1NRT,296.31,19.94,D
-14.97301,-54.32699,318.72,1.11,1.05,2022-04-14,1342,T,40,6.1NRT,298.81,11.93,D
-15.8477,-50.15165,309.74,1.14,1.06,2022-04-14,1342,T,43,6.1NRT,290.48,5.96,D
-16.68141,-45.26643,313.29,2.52,1.53,2022-04-14,1342,T,63,6.1NRT,293.81,21.06,D
-15.93008,-51.80155,321.82,1.01,1.01,2022-04-14,1342,T,31,6.1NRT,305,10.43,D
-17.01715,-44.76636,312.72,2.78,1.59,2022-04-14,1342,T,46,6.1NRT,291.17,26.59,D
-17.01966,-44.77356,310.25,2.78,1.59,2022-04-14,1342,T,44,6.1NRT,291.28,20.11,D
-17.20012,-45.7546,313.18,2.35,1.48,2022-04-14,1342,T,62,6.1NRT,294.21,20,D
-17.61089,-48.29549,310.18,1.55,1.23,2022-04-14,1342,T,48,6.1NRT,295.87,8.16,D
-17.68589,-50.44268,316.96,1.15,1.07,2022-04-14,1342,T,56,6.1NRT,301.59,11.06,D
-17.76282,-50.08201,313.64,1.2,1.09,2022-04-14,1342,T,63,6.1NRT,299.13,9.09,D
-17.80086,-51.02917,309.27,1.09,1.04,2022-04-14,1342,T,40,6.1NRT,293.38,4.59,D
-17.81023,-51.03045,310.81,1.09,1.04,2022-04-14,1342,T,47,6.1NRT,293.63,5.68,D
-18.03163,-51.24061,312.31,1.07,1.03,2022-04-14,1342,T,51,6.1NRT,294.32,6.15,D
-18.34547,-50.37888,313.28,1.18,1.08,2022-04-14,1342,T,46,6.1NRT,296.44,7.8,D
-18.547,-50.68723,314.21,1.14,1.07,2022-04-14,1342,T,45,6.1NRT,297.39,7.89,D
-19.43439,-44.72635,314,3.02,1.65,2022-04-14,1342,T,67,6.1NRT,292.93,34.18,D
-19.43728,-44.69781,312.21,3.03,1.66,2022-04-14,1342,T,63,6.1NRT,292.66,27.93,D
-19.43396,-44.7317,311.41,3.02,1.65,2022-04-14,1342,T,62,6.1NRT,293.08,24.96,D
-19.43664,-44.70336,314.86,3.03,1.66,2022-04-14,1342,T,69,6.1NRT,292.7,39.29,D
-19.74308,-49.53796,309.78,1.37,1.16,2022-04-14,1342,T,59,6.1NRT,292.73,7.23,D
-22.73833,-59.19048,311.43,1.63,1.26,2022-04-14,1344,T,68,6.1NRT,293.8,16.96,D
-22.74113,-59.17474,316.19,1.63,1.26,2022-04-14,1344,T,74,6.1NRT,294.09,24.57,D
-23.53185,-58.88583,309.44,1.51,1.21,2022-04-14,1344,T,66,6.1NRT,296.49,10.26,D
-23.50537,-59.42361,321.79,1.64,1.26,2022-04-14,1344,T,81,6.1NRT,295.99,34.92,D
-1.55674,-48.73524,314.13,1.01,1.01,2022-04-14,1338,T,54,6.1NRT,295.46,6.28,D
-2.73409,-48.99763,313.17,1.01,1.01,2022-04-14,1338,T,64,6.1NRT,295.04,6.06,D
-2.97948,-47.29054,312.49,1.16,1.07,2022-04-14,1338,T,61,6.1NRT,296.71,8.4,D
-6.32992,-42.44884,309.76,2.94,1.63,2022-04-14,1340,T,40,6.1NRT,291.21,29.45,D
-6.9459,-44.00861,310.94,2.26,1.46,2022-04-14,1340,T,52,6.1NRT,294.49,21.49,D
-6.94858,-43.98819,310.45,2.27,1.46,2022-04-14,1340,T,46,6.1NRT,293.99,20.65,D
-7.1618,-44.64013,311.08,2.03,1.39,2022-04-14,1340,T,38,6.1NRT,295.75,18.91,D
-7.29878,-44.10088,310.6,2.25,1.45,2022-04-14,1340,T,47,6.1NRT,295.68,21.7,D
-7.24948,-45.76073,314.13,1.67,1.27,2022-04-14,1340,T,54,6.1NRT,296.55,13.58,D
-7.75092,-46.11853,314.29,1.6,1.25,2022-04-14,1340,T,60,6.1NRT,297.4,14.99,D
-8.11192,-45.05171,314.51,1.95,1.36,2022-04-14,1340,T,43,6.1NRT,295.31,20.99,D
-8.15823,-44.9859,316.32,1.98,1.37,2022-04-14,1340,T,47,6.1NRT,295.7,24.1,D
-8.16135,-44.992,312.76,1.98,1.37,2022-04-14,1340,T,35,6.1NRT,294.34,17.4,D
-8.18652,-45.50252,314.44,1.81,1.32,2022-04-14,1340,T,42,6.1NRT,296.44,16.79,D
-8.18862,-45.48638,316.03,1.81,1.32,2022-04-14,1340,T,34,6.1NRT,297.52,20.35,D
-8.39037,-45.52573,315.37,1.81,1.32,2022-04-14,1340,T,42,6.1NRT,297.24,19.84,D
-8.40811,-45.99532,315.61,1.67,1.27,2022-04-14,1340,T,61,6.1NRT,297.38,18.31,D
-8.41952,-45.99675,314.07,1.67,1.27,2022-04-14,1340,T,56,6.1NRT,295.52,15.58,D
-8.88177,-46.38743,315.32,1.59,1.24,2022-04-14,1340,T,27,6.1NRT,296.11,15.35,D
-8.88384,-46.37894,316.44,1.59,1.24,2022-04-14,1340,T,52,6.1NRT,296.56,19.46,D
-36.57757,-72.02194,316.18,3.11,1.67,2022-04-14,1524,T,76,6.1NRT,296.27,59.43,D
-36.57964,-71.98678,339.91,3.13,1.68,2022-04-14,1524,T,92,6.1NRT,295.8,212.38,D
-36.70494,-71.83125,305.36,3.21,1.7,2022-04-14,1524,T,46,6.1NRT,294.4,26.24,D
-37.46635,-72.36726,302.62,3.02,1.65,2022-04-14,1526,T,46,6.1NRT,290.34,13.85,D
3.50562,-72.08276,313.44,1.03,1.01,2022-04-14,1514,T,62,6.1NRT,285.83,6.68,D
3.49657,-72.08405,314.18,1.03,1.01,2022-04-14,1514,T,67,6.1NRT,286,7.22,D
-6.74725,-79.72517,320.9,1.58,1.24,2022-04-14,1516,T,57,6.1NRT,294.7,13.11,D
-11.06903,-77.42592,320.57,1.04,1.02,2022-04-14,1518,T,42,6.1NRT,300.13,7.38,D
-13.78656,-76.17204,323.4,1.01,1,2022-04-14,1518,T,73,6.1NRT,306.4,5.6,D
-14.79087,-71.41235,303.72,1.85,1.33,2022-04-14,1518,T,51,6.1NRT,290.36,8.78,D
10.57939,-62.83668,311.24,3.3,1.72,2022-04-14,1512,T,39,6.1NRT,291.81,27.52,D
10.32658,-64.2803,321.16,2.57,1.54,2022-04-14,1512,T,72,6.1NRT,293.87,44.5,D
10.32023,-64.28712,320.41,2.57,1.54,2022-04-14,1512,T,77,6.1NRT,293.73,48.58,D
10.31623,-64.263,313.45,2.58,1.54,2022-04-14,1512,T,50,6.1NRT,292.73,23.12,D
11.3425,-71.99844,324.51,1.01,1,2022-04-14,1512,T,69,6.1NRT,302.01,8.25,D
11.34118,-71.9893,332.83,1.01,1,2022-04-14,1512,T,70,6.1NRT,302.29,18.49,D
10.06283,-64.88727,334.85,2.33,1.48,2022-04-14,1512,T,85,6.1NRT,296.34,83.7,D
10.05929,-64.86655,335.58,2.34,1.48,2022-04-14,1512,T,88,6.1NRT,297.11,88.34,D
10.06255,-64.8715,328.92,2.34,1.48,2022-04-14,1512,T,64,6.1NRT,297.23,56.71,D
10.05287,-64.8949,320.16,2.33,1.48,2022-04-14,1512,T,24,6.1NRT,295.71,29.01,D
10.04946,-64.87404,321.92,2.34,1.48,2022-04-14,1512,T,42,6.1NRT,295.47,34.5,D
9.66018,-63.53285,314.14,3.03,1.66,2022-04-14,1512,T,37,6.1NRT,291.53,32.53,D
9.65956,-63.61602,321.83,2.99,1.64,2022-04-14,1512,T,72,6.1NRT,293.1,62.58,D
9.6449,-63.61821,331.46,2.99,1.64,2022-04-14,1512,T,74,6.1NRT,290,114.99,D
9.65886,-63.62148,327.94,2.99,1.64,2022-04-14,1512,T,77,6.1NRT,293.57,96.85,D
9.64421,-63.62371,325.14,2.99,1.64,2022-04-14,1512,T,75,6.1NRT,289,80.38,D
9.61417,-63.71148,321.08,2.94,1.63,2022-04-14,1512,T,67,6.1NRT,290,56.97,D
9.61313,-63.71837,323.36,2.94,1.63,2022-04-14,1512,T,64,6.1NRT,289.85,62.65,D
10.1705,-68.20917,317.3,1.32,1.14,2022-04-14,1512,T,25,6.1NRT,298.47,7.82,D
10.94747,-73.63938,322.59,1.13,1.06,2022-04-14,1512,T,48,6.1NRT,303.74,15.58,D
9.7218,-65.68558,318.61,2.05,1.39,2022-04-14,1512,T,55,6.1NRT,297.12,18.82,D
10.05014,-67.89571,320.91,1.39,1.17,2022-04-14,1512,T,55,6.1NRT,301.65,12.5,D
9.47046,-64.48621,317.46,2.57,1.54,2022-04-14,1512,T,59,6.1NRT,293.01,32.35,D
9.38941,-64.00809,319.19,2.82,1.6,2022-04-14,1512,T,68,6.1NRT,290.22,45.52,D
9.38509,-63.98272,327.7,2.83,1.61,2022-04-14,1512,T,80,6.1NRT,291.77,87.1,D
10.05535,-68.19559,324.92,1.33,1.14,2022-04-14,1512,T,73,6.1NRT,299.28,19.36,D
9.76999,-66.43552,321.52,1.79,1.31,2022-04-14,1512,T,55,6.1NRT,298.69,17.63,D
9.38221,-63.98857,327.39,2.83,1.61,2022-04-14,1512,T,74,6.1NRT,291.86,83.6,D
9.19662,-63.86773,314.72,2.91,1.63,2022-04-14,1512,T,32,6.1NRT,291.7,36.53,D
9.43834,-65.39371,328.05,2.19,1.43,2022-04-14,1512,T,78,6.1NRT,295.47,48.76,D
9.12844,-63.83088,315.01,2.94,1.63,2022-04-14,1512,T,51,6.1NRT,289.01,36.41,D
8.883,-62.56863,311.81,3.73,1.81,2022-04-14,1512,T,37,6.1NRT,289.19,37.84,D
9.517,-68.09026,330,1.38,1.16,2022-04-14,1514,T,56,6.1NRT,303.91,17.33,D
9.28261,-67.11963,322.72,1.62,1.25,2022-04-14,1514,T,61,6.1NRT,291.98,19.23,D
8.99392,-66.31086,321.15,1.89,1.34,2022-04-14,1514,T,58,6.1NRT,294.42,14.25,D
8.99123,-66.29391,326.91,1.9,1.35,2022-04-14,1514,T,74,6.1NRT,296.19,31.48,D
9.29889,-68.32959,323.39,1.34,1.15,2022-04-14,1514,T,35,6.1NRT,295.32,11.73,D
9.28866,-68.33119,325.9,1.34,1.15,2022-04-14,1514,T,49,6.1NRT,299.84,16.61,D
9.10761,-68.10262,327.34,1.39,1.17,2022-04-14,1514,T,50,6.1NRT,292.61,20.92,D
9.10182,-68.10925,328.2,1.39,1.17,2022-04-14,1514,T,67,6.1NRT,292.01,25.54,D
9.0999,-68.09674,323.5,1.4,1.17,2022-04-14,1514,T,24,6.1NRT,291.56,16.84,D
8.85336,-68.10909,339.55,1.4,1.17,2022-04-14,1514,T,83,6.1NRT,301.18,49.02,D
8.85136,-68.09649,347.74,1.41,1.17,2022-04-14,1514,T,93,6.1NRT,302.17,71.66,D
8.84937,-68.08389,364,1.41,1.18,2022-04-14,1514,T,100,6.1NRT,302.36,137.32,D
8.84737,-68.07126,336.65,1.41,1.18,2022-04-14,1514,T,72,6.1NRT,298.43,37.62,D
8.87097,-68.60888,344.03,1.3,1.13,2022-04-14,1514,T,90,6.1NRT,294.98,58.51,D
8.86086,-68.61044,331.42,1.3,1.13,2022-04-14,1514,T,78,6.1NRT,295.81,29.41,D
8.72763,-68.61298,340.93,1.31,1.13,2022-04-14,1514,T,87,6.1NRT,299.48,46.45,D
8.72577,-68.60126,333.26,1.31,1.14,2022-04-14,1514,T,80,6.1NRT,299.54,27.95,D
8.72798,-68.6073,335.7,1.31,1.14,2022-04-14,1514,T,83,6.1NRT,299.82,33.83,D
8.71785,-68.60888,331.73,1.31,1.14,2022-04-14,1514,T,78,6.1NRT,298.71,25.45,D
8.591,-68.12994,320.11,1.41,1.18,2022-04-14,1514,T,50,6.1NRT,295.83,11.69,D
8.60403,-68.53558,321.69,1.33,1.14,2022-04-14,1514,T,59,6.1NRT,293.47,14.19,D
8.59671,-68.48782,321.28,1.34,1.15,2022-04-14,1514,T,53,6.1NRT,293.79,12.61,D
8.59488,-68.47583,327.76,1.34,1.15,2022-04-14,1514,T,73,6.1NRT,294.76,23.26,D
8.42255,-68.02444,321.72,1.45,1.19,2022-04-14,1514,T,64,6.1NRT,295.25,13.03,D
8.12408,-67.14877,320.85,1.69,1.28,2022-04-14,1514,T,59,6.1NRT,274.65,27.96,D
8.12632,-67.1548,314.48,1.69,1.28,2022-04-14,1514,T,37,6.1NRT,275.62,17.38,D
8.34304,-68.70337,323.14,1.31,1.13,2022-04-14,1514,T,69,6.1NRT,295.93,13.64,D
8.1959,-68.68364,322.22,1.32,1.14,2022-04-14,1514,T,72,6.1NRT,291.99,14.95,D
8.55005,-71.23871,313.65,1.02,1.01,2022-04-14,1514,T,33,6.1NRT,292.37,6.19,D
8.1288,-68.84362,327.43,1.29,1.13,2022-04-14,1514,T,78,6.1NRT,290.86,25.58,D
7.97612,-68.04431,329.53,1.46,1.2,2022-04-14,1514,T,76,6.1NRT,294.37,31.37,D
7.80989,-66.96995,322.65,1.77,1.3,2022-04-14,1514,T,52,6.1NRT,284.2,29.82,D
7.9795,-68.13687,346.36,1.44,1.19,2022-04-14,1514,T,70,6.1NRT,293.61,75.74,D
7.9775,-68.12396,324.56,1.45,1.19,2022-04-14,1514,T,59,6.1NRT,290.88,21.02,D
7.72718,-67.18005,328.1,1.71,1.28,2022-04-14,1514,T,69,6.1NRT,277.26,49.49,D
7.84416,-68.13789,331.42,1.45,1.19,2022-04-14,1514,T,81,6.1NRT,297.56,32.06,D
7.84211,-68.12492,332.83,1.45,1.19,2022-04-14,1514,T,83,6.1NRT,297.75,35.07,D
7.69429,-67.33922,321.3,1.66,1.27,2022-04-14,1514,T,59,6.1NRT,278.13,26.28,D
7.83466,-68.39205,319.96,1.39,1.17,2022-04-14,1514,T,27,6.1NRT,275.23,16.4,D
7.8134,-68.5961,360.61,1.35,1.15,2022-04-14,1514,T,94,6.1NRT,283.08,124.84,D
7.80478,-68.59151,326.88,1.35,1.15,2022-04-14,1514,T,67,6.1NRT,280.27,24.79,D
7.7542,-68.39813,337.92,1.4,1.17,2022-04-14,1514,T,84,6.1NRT,294.85,43.48,D
7.77763,-68.62041,331.78,1.35,1.15,2022-04-14,1514,T,78,6.1NRT,280.8,36.77,D
7.76922,-68.63402,331.51,1.35,1.15,2022-04-14,1514,T,81,6.1NRT,281.74,36.45,D
7.76736,-68.62198,323.5,1.35,1.15,2022-04-14,1514,T,57,6.1NRT,276.2,22.11,D
7.66076,-68.00378,333.89,1.49,1.21,2022-04-14,1514,T,84,6.1NRT,299.89,35.26,D
7.58289,-67.95319,325.68,1.51,1.21,2022-04-14,1514,T,75,6.1NRT,299.3,18.37,D
7.58081,-67.93972,323.98,1.51,1.21,2022-04-14,1514,T,73,6.1NRT,297.79,13.43,D
7.57209,-67.95486,354.54,1.51,1.21,2022-04-14,1514,T,97,6.1NRT,300.41,107.75,D
7.57,-67.9414,333.77,1.51,1.21,2022-04-14,1514,T,84,6.1NRT,298.27,35.61,D
7.5816,-68.15671,330.28,1.46,1.19,2022-04-14,1514,T,80,6.1NRT,293.51,30.53,D
7.573,-68.17134,324.24,1.46,1.19,2022-04-14,1514,T,72,6.1NRT,292.73,19.2,D
7.57095,-68.15834,320.59,1.46,1.19,2022-04-14,1514,T,52,6.1NRT,292.67,12.12,D
7.44781,-67.38063,331.51,1.67,1.27,2022-04-14,1514,T,77,6.1NRT,288.17,47.68,D
7.44544,-67.36575,319.72,1.67,1.27,2022-04-14,1514,T,57,6.1NRT,290.44,19.05,D
7.43809,-67.38843,315.17,1.67,1.27,2022-04-14,1514,T,26,6.1NRT,288.54,8.26,D
7.55957,-68.259,322.85,1.44,1.19,2022-04-14,1514,T,69,6.1NRT,290.09,18.42,D
7.55761,-68.24615,321.17,1.44,1.19,2022-04-14,1514,T,66,6.1NRT,289.89,15.8,D
7.50892,-68.48618,333.89,1.39,1.17,2022-04-14,1514,T,83,6.1NRT,290.61,38.77,D
7.50696,-68.47377,325.17,1.39,1.17,2022-04-14,1514,T,71,6.1NRT,289.68,20.8,D
7.50121,-68.48058,341.14,1.39,1.17,2022-04-14,1514,T,89,6.1NRT,291.89,55.73,D
7.39272,-67.8414,320.85,1.55,1.23,2022-04-14,1514,T,58,6.1NRT,293.89,10.72,D
7.33343,-67.45625,342.61,1.65,1.26,2022-04-14,1514,T,90,6.1NRT,289.27,79.09,D
7.46118,-69.43525,340.01,1.22,1.1,2022-04-14,1514,T,88,6.1NRT,292.48,45.42,D
7.28662,-68.27965,320.19,1.45,1.19,2022-04-14,1514,T,40,6.1NRT,295.47,9.27,D
7.2908,-68.44839,317.43,1.41,1.17,2022-04-14,1514,T,38,6.1NRT,289.45,7.75,D
6.9938,-67.12102,323.3,1.78,1.31,2022-04-14,1514,T,54,6.1NRT,296.93,24,D
7.42688,-70.01511,328.7,1.13,1.06,2022-04-14,1514,T,71,6.1NRT,295.06,16.98,D
7.19837,-68.98168,324.83,1.3,1.13,2022-04-14,1514,T,70,6.1NRT,286.8,20.43,D
7.19661,-68.97003,318.98,1.31,1.13,2022-04-14,1514,T,48,6.1NRT,285.36,11.58,D
7.16275,-69.15175,318.36,1.27,1.12,2022-04-14,1514,T,44,6.1NRT,287.11,9.73,D
7.0446,-71.15427,323.99,1.04,1.02,2022-04-14,1514,T,73,6.1NRT,292,15.4,D
6.52194,-68.07309,345.4,1.54,1.22,2022-04-14,1514,T,91,6.1NRT,300.03,66.17,D
6.51977,-68.05943,329.81,1.54,1.22,2022-04-14,1514,T,78,6.1NRT,300.53,20.5,D
6.52012,-68.07922,344.58,1.54,1.22,2022-04-14,1514,T,91,6.1NRT,300.65,63.25,D
6.51804,-68.06552,338.89,1.54,1.22,2022-04-14,1514,T,87,6.1NRT,300.18,44.53,D
6.5113,-68.09458,326.85,1.53,1.22,2022-04-14,1514,T,66,6.1NRT,300.16,13.95,D
6.50922,-68.08091,342.07,1.54,1.22,2022-04-14,1514,T,89,6.1NRT,300.74,54.63,D
6.94913,-71.381,331.64,1.02,1.01,2022-04-14,1514,T,68,6.1NRT,295.07,22.45,D
6.9401,-71.38232,342.44,1.02,1.01,2022-04-14,1514,T,79,6.1NRT,292.29,39.5,D
6.93873,-71.37317,341.07,1.02,1.01,2022-04-14,1514,T,78,6.1NRT,292.16,37.47,D
6.93736,-71.36401,319.68,1.03,1.01,2022-04-14,1514,T,0,6.1NRT,289.87,9.24,D
6.19868,-68.14694,328.92,1.54,1.22,2022-04-14,1514,T,0,6.1NRT,299.34,27.66,D
6.19417,-68.18948,365.66,1.53,1.22,2022-04-14,1514,T,87,6.1NRT,301.18,167.49,D
6.19204,-68.17587,351.09,1.53,1.22,2022-04-14,1514,T,83,6.1NRT,300.87,96.01,D
6.18543,-68.20467,339.73,1.52,1.22,2022-04-14,1514,T,88,6.1NRT,297.39,58.65,D
6.1833,-68.19111,370.4,1.53,1.22,2022-04-14,1514,T,100,6.1NRT,299.76,197.21,D
6.18107,-68.1972,352.85,1.53,1.22,2022-04-14,1514,T,96,6.1NRT,298.12,106,D
6.17903,-68.18359,325.43,1.53,1.22,2022-04-14,1514,T,71,6.1NRT,299.37,20.37,D
5.51799,-65.89987,320.09,2.35,1.48,2022-04-14,1514,T,60,6.1NRT,296.79,22.71,D
5.86727,-68.45509,323.25,1.48,1.2,2022-04-14,1514,T,28,6.1NRT,299.28,11.4,D
5.85656,-68.45672,323.88,1.48,1.2,2022-04-14,1514,T,42,6.1NRT,300.06,13.87,D
5.85119,-68.4501,327.68,1.48,1.2,2022-04-14,1514,T,55,6.1NRT,298.68,21.78,D
6.0198,-70.33295,323.82,1.13,1.06,2022-04-14,1514,T,70,6.1NRT,297.2,11.19,D
5.57159,-70.67412,320.17,1.1,1.05,2022-04-14,1514,T,64,6.1NRT,297.67,7.48,D
5.48154,-70.98746,334.52,1.08,1.04,2022-04-14,1514,T,84,6.1NRT,296.79,24.39,D
5.48012,-70.97787,334.77,1.08,1.04,2022-04-14,1514,T,85,6.1NRT,296.12,25.25,D
4.71577,-66.30779,314.43,2.25,1.45,2022-04-14,1514,T,41,6.1NRT,296.26,21.36,D
4.92055,-68.5972,325.88,1.49,1.21,2022-04-14,1514,T,77,6.1NRT,296.22,24.15,D
4.91855,-68.58392,326.25,1.5,1.21,2022-04-14,1514,T,78,6.1NRT,296.34,25.46,D
4.90978,-68.59884,322.84,1.49,1.21,2022-04-14,1514,T,73,6.1NRT,296.47,19.82,D
4.81682,-68.59184,323.49,1.5,1.21,2022-04-14,1514,T,46,6.1NRT,304.36,18.85,D
4.99457,-72.81166,309.49,1,1,2022-04-14,1514,T,36,6.1NRT,291.42,3.8,D
4.99327,-72.80276,311.83,1,1,2022-04-14,1514,T,55,6.1NRT,291.17,5.51,D
4.49259,-70.52665,319.31,1.15,1.07,2022-04-14,1514,T,69,6.1NRT,293.92,11.58,D
4.40105,-70.17637,328.49,1.2,1.09,2022-04-14,1514,T,81,6.1NRT,296.17,23.83,D
4.39945,-70.16566,322.81,1.21,1.09,2022-04-14,1514,T,75,6.1NRT,295.41,15.44,D
4.39131,-70.17782,320.08,1.2,1.09,2022-04-14,1514,T,69,6.1NRT,296.47,11.55,D
4.38969,-70.1671,328.69,1.21,1.09,2022-04-14,1514,T,81,6.1NRT,295.01,23.98,D
-15.78505,-71.84554,316.53,1.78,1.31,2022-04-14,1520,T,34,6.1NRT,290.28,25.5,D
-32.79882,-70.95467,304.66,3.35,1.73,2022-04-14,1524,T,50,6.1NRT,294.53,22.93,D
10.92346,-85.67535,310.42,4.54,1.96,2022-04-14,1652,T,33,6.1NRT,283.28,38.85,D
-23.51386,-59.44706,304.4,3.75,1.81,2022-04-15,0152,T,60,6.1NRT,284.14,60.28,N
-23.50753,-59.45235,306.27,3.75,1.81,2022-04-15,0152,T,67,6.1NRT,284.43,69.34,N
-20.75785,-48.87432,300.99,1.03,1.01,2022-04-15,0152,T,36,6.1NRT,290.29,4.55,N
-18.38035,-58.99187,300.36,3,1.65,2022-04-15,0154,T,26,6.1NRT,287.59,22.15,N
-17.08746,-50.01029,310.53,1.02,1.01,2022-04-15,0154,T,80,6.1NRT,290.59,9.36,N
-17.07841,-50.01173,305.54,1.02,1.01,2022-04-15,0154,T,65,6.1NRT,290.43,6.26,N
8.7422,-62.46667,302.84,2.09,1.41,2022-04-15,0202,T,52,6.1NRT,289.93,12.35,N
8.68636,-63.14952,304.41,2.37,1.49,2022-04-15,0202,T,60,6.1NRT,290.24,15.64,N
8.68231,-63.15427,305.09,2.37,1.49,2022-04-15,0202,T,63,6.1NRT,290.29,17.06,N
8.76206,-62.99656,303.17,2.29,1.47,2022-04-15,0202,T,54,6.1NRT,290.5,13.18,N
8.75874,-63.0172,304.51,2.3,1.47,2022-04-15,0202,T,60,6.1NRT,290.62,16.34,N
8.87073,-63.84757,301.15,2.66,1.57,2022-04-15,0202,T,38,6.1NRT,289.6,12.3,N
8.94708,-63.93953,302.08,2.7,1.57,2022-04-15,0202,T,47,6.1NRT,289.73,15.32,N
9.38158,-64.54267,307.66,2.96,1.64,2022-04-15,0202,T,72,6.1NRT,290.07,30.51,N
9.56393,-63.62831,311.17,2.49,1.52,2022-04-15,0202,T,82,6.1NRT,290.4,36.89,N
9.56025,-63.65054,300.61,2.5,1.52,2022-04-15,0202,T,31,6.1NRT,289.82,12.13,N
9.64891,-63.53022,309.01,2.44,1.51,2022-04-15,0202,T,19,6.1NRT,290.79,24.44,N
9.64543,-63.55206,321.91,2.45,1.51,2022-04-15,0202,T,100,6.1NRT,291.13,64.16,N
9.64193,-63.57405,314.8,2.46,1.51,2022-04-15,0202,T,17,6.1NRT,290.93,37.21,N
9.61719,-63.7291,337.15,2.53,1.53,2022-04-15,0202,T,100,6.1NRT,291.14,144.06,N
9.61358,-63.75168,313.06,2.54,1.53,2022-04-15,0202,T,67,6.1NRT,290.06,38.72,N
9.64002,-63.55765,323.22,2.45,1.51,2022-04-15,0202,T,100,6.1NRT,290.88,70.52,N
9.61416,-63.71192,301.85,2.52,1.53,2022-04-15,0202,T,27,6.1NRT,290.51,12.25,N
9.6104,-63.73434,306.12,2.53,1.53,2022-04-15,0202,T,67,6.1NRT,290.45,23.87,N
9.60661,-63.75684,308.58,2.54,1.53,2022-04-15,0202,T,75,6.1NRT,289.87,29.95,N
9.65711,-63.5378,308.83,2.44,1.51,2022-04-15,0202,T,76,6.1NRT,290.86,25.88,N
9.65349,-63.55956,314.55,2.45,1.51,2022-04-15,0202,T,89,6.1NRT,291.12,42.07,N
9.64248,-63.62577,309.74,2.48,1.52,2022-04-15,0202,T,36,6.1NRT,290.99,26.78,N
9.62777,-63.71405,313.94,2.52,1.53,2022-04-15,0202,T,88,6.1NRT,290.53,41.42,N
9.62401,-63.73656,326.98,2.53,1.53,2022-04-15,0202,T,100,6.1NRT,290.61,91.58,N
9.65599,-63.62786,353.88,2.48,1.52,2022-04-15,0202,T,100,6.1NRT,291.82,258.63,N
9.6523,-63.65019,307.83,2.49,1.52,2022-04-15,0202,T,73,6.1NRT,290.85,23.38,N
9.72447,-63.46125,316.42,2.4,1.49,2022-04-15,0202,T,93,6.1NRT,290.99,48.25,N
9.14074,-67.17609,304.56,4.79,2,2022-04-15,0202,T,61,6.1NRT,288.36,36.03,N
9.71979,-63.46592,302.24,2.4,1.49,2022-04-15,0202,T,38,6.1NRT,290.74,12.1,N
9.73311,-63.46801,315.69,2.4,1.49,2022-04-15,0202,T,92,6.1NRT,291.19,45.56,N
9.13958,-67.1807,303.75,4.79,2,2022-04-15,0202,T,57,6.1NRT,288.46,34.29,N
9.9807,-63.17495,302.58,2.25,1.45,2022-04-15,0202,T,44,6.1NRT,290.77,12.88,N
9.9775,-63.19515,302.09,2.26,1.46,2022-04-15,0202,T,37,6.1NRT,290.7,11.97,N
9.97875,-63.1799,307.11,2.25,1.45,2022-04-15,0202,T,70,6.1NRT,290.88,23.44,N
9.95394,-65.04433,303.25,3.16,1.68,2022-04-15,0202,T,54,6.1NRT,290.01,21.96,N
9.95216,-65.05082,302.05,3.16,1.68,2022-04-15,0202,T,46,6.1NRT,289.96,20.11,N
10.05902,-64.87053,314.74,3.05,1.66,2022-04-15,0202,T,90,6.1NRT,290.53,58.66,N
10.05454,-64.8976,314.58,3.06,1.66,2022-04-15,0202,T,89,6.1NRT,290.13,58.84,N
10.05874,-64.87595,316.87,3.05,1.66,2022-04-15,0202,T,94,6.1NRT,290.38,69.15,N
10.05409,-64.90289,308.63,3.06,1.66,2022-04-15,0202,T,75,6.1NRT,289.81,36.93,N
