latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight,Average Dist. to All Other Fires (meters)
10.91645,-70.46194,319.23,1.0,1.0,2022-04-14 00:00:00,258,T,98,6.1NRT,295.11,15.25,N,2623817.8320066
10.91518,-70.47096,309.64,1.0,1.0,2022-04-14 00:00:00,258,T,78,6.1NRT,295.24,7.3,N,2624120.3038300355
11.12774,-72.57817,308.61,1.09,1.04,2022-04-14 00:00:00,258,T,56,6.1NRT,295.84,7.06,N,2740257.0422588014
11.12629,-72.58804,305.91,1.09,1.04,2022-04-14 00:00:00,258,T,29,6.1NRT,294.68,4.96,N,2740659.816085961
11.1301,-72.85934,303.77,1.12,1.05,2022-04-14 00:00:00,258,T,57,6.1NRT,293.22,4.61,N,2754934.1228040755
12.80846,-86.71232,303.91,3.53,1.77,2022-04-14 00:00:00,436,T,58,6.1NRT,292.08,22.66,N,3749505.329606699
12.81779,-86.71852,308.93,3.53,1.77,2022-04-14 00:00:00,436,T,76,6.1NRT,292.81,41.99,N,3750589.402819204
-0.11199,-91.20566,316.46,1.1,1.05,2022-04-14 00:00:00,434,T,29,6.1NRT,278.7,18.95,N,3748427.7593179047
-0.10405,-91.21701,307.94,1.1,1.05,2022-04-14 00:00:00,434,T,27,6.1NRT,276.69,13.0,N,3749573.2362604057
-28.26086,-58.14394,319.07,1.16,1.07,2022-04-14 00:00:00,1344,T,79,6.1NRT,293.63,19.1,D,2844673.775043287
-28.26283,-58.13219,303.04,1.16,1.07,2022-04-14 00:00:00,1344,T,51,6.1NRT,293.03,4.27,D,2844933.2566640154
-28.91607,-56.35526,306.02,1.01,1.01,2022-04-14 00:00:00,1344,T,63,6.1NRT,295.02,5.36,D,2925730.605795233
-29.02464,-56.00481,318.21,1.0,1.0,2022-04-14 00:00:00,1344,T,74,6.1NRT,294.48,14.64,D,2942252.7788757384
-30.1494,-51.68683,313.34,1.37,1.16,2022-04-14 00:00:00,1344,T,72,6.1NRT,293.82,17.49,D,3180134.688655084
-30.1455,-51.67776,311.08,1.37,1.16,2022-04-14 00:00:00,1344,T,69,6.1NRT,292.6,14.49,D,3180131.7169450857
-29.23263,-61.01218,304.41,1.61,1.25,2022-04-14 00:00:00,1344,T,58,6.1NRT,293.48,9.1,D,2932932.2469410035
-30.17398,-58.04306,309.81,1.09,1.04,2022-04-14 00:00:00,1344,T,69,6.1NRT,293.77,9.56,D,3024030.75405551
-29.84365,-61.02916,306.12,1.57,1.23,2022-04-14 00:00:00,1344,T,63,6.1NRT,294.63,9.76,D,2990303.826561582
-31.19431,-52.95904,306.32,1.21,1.09,2022-04-14 00:00:00,1344,T,63,6.1NRT,290.7,9.07,D,3236544.2789776325
-30.91426,-57.97233,304.94,1.07,1.03,2022-04-14 00:00:00,1344,T,41,6.1NRT,293.2,4.88,D,3098495.164709381
-31.79699,-52.23537,320.09,1.34,1.15,2022-04-14 00:00:00,1344,T,0,6.1NRT,294.96,24.62,D,3324765.0559973437
-31.43245,-58.0753,303.76,1.07,1.03,2022-04-14 00:00:00,1344,T,0,6.1NRT,292.77,4.13,D,3150906.3198048137
-32.26683,-53.32142,395.34,1.19,1.09,2022-04-14 00:00:00,1344,T,100,6.1NRT,302.04,290.27,D,3337056.0621097405
-32.26834,-53.30879,404.6,1.2,1.09,2022-04-14 00:00:00,1344,T,100,6.1NRT,303.02,362.53,D,3337619.895452913
-32.27665,-53.3231,311.65,1.19,1.09,2022-04-14 00:00:00,1344,T,70,6.1NRT,294.47,10.32,D,3338058.5237457254
-31.58202,-59.64154,310.46,1.23,1.1,2022-04-14 00:00:00,1344,T,58,6.1NRT,295.19,10.57,D,3159200.248598556
-31.58127,-59.64743,306.43,1.23,1.1,2022-04-14 00:00:00,1344,T,28,6.1NRT,295.4,6.92,D,3159118.3799570384
-32.81402,-53.57706,311.25,1.18,1.08,2022-04-14 00:00:00,1346,T,55,6.1NRT,294.73,8.88,D,3388689.133553592
-32.8238,-53.57869,315.63,1.18,1.08,2022-04-14 00:00:00,1346,T,76,6.1NRT,294.66,13.37,D,3389715.468782636
-33.04876,-53.73711,303.2,1.17,1.07,2022-04-14 00:00:00,1346,T,53,6.1NRT,292.71,4.47,D,3409873.3523756885
-32.99006,-58.20947,385.49,1.05,1.02,2022-04-14 00:00:00,1346,T,100,6.1NRT,300.12,188.99,D,3317715.577653137
-32.99182,-58.19831,325.64,1.05,1.02,2022-04-14 00:00:00,1346,T,84,6.1NRT,293.19,24.59,D,3318012.8822724726
-33.37696,-60.15024,309.5,1.22,1.1,2022-04-14 00:00:00,1346,T,67,6.1NRT,293.91,9.78,D,3352512.2918501566
-33.37923,-60.13724,304.32,1.22,1.1,2022-04-14 00:00:00,1346,T,40,6.1NRT,294.16,5.26,D,3352756.1127915666
-11.22254,-46.94765,317.27,1.57,1.23,2022-04-14 00:00:00,1340,T,65,6.1NRT,292.4,16.79,D,2574494.4168188837
-11.43554,-47.95065,317.7,1.35,1.15,2022-04-14 00:00:00,1340,T,19,6.1NRT,297.61,13.72,D,2508208.728678613
-12.47987,-44.80864,312.61,2.38,1.49,2022-04-14 00:00:00,1340,T,67,6.1NRT,293.55,21.53,D,2732036.852074296
-11.83418,-56.32566,359.34,1.62,1.25,2022-04-14 00:00:00,1340,T,99,6.1NRT,293.97,163.01,D,2114518.5245391307
-11.83333,-56.33162,342.91,1.62,1.25,2022-04-14 00:00:00,1340,T,92,6.1NRT,292.9,90.17,D,2114365.3685526247
-11.73919,-57.03808,306.85,1.83,1.32,2022-04-14 00:00:00,1340,T,35,6.1NRT,284.73,8.25,D,2097715.6601300435
-12.19128,-57.63454,311.45,1.99,1.38,2022-04-14 00:00:00,1340,T,38,6.1NRT,291.89,15.26,D,2087796.7059901934
-12.27336,-57.61845,310.15,1.98,1.37,2022-04-14 00:00:00,1340,T,61,6.1NRT,290.77,14.68,D,2088500.9696844767
-13.33038,-52.46076,316.74,1.01,1.0,2022-04-14 00:00:00,1340,T,39,6.1NRT,294.84,9.51,D,2264102.2098450544
-13.75882,-49.98823,313.71,1.11,1.05,2022-04-14 00:00:00,1340,T,47,6.1NRT,290.36,7.33,D,2397258.55386176
-13.16478,-54.10235,317.54,1.13,1.06,2022-04-14 00:00:00,1340,T,41,6.1NRT,298.45,8.53,D,2192654.5847941246
-14.42647,-45.60497,315.49,2.2,1.44,2022-04-14 00:00:00,1340,T,30,6.1NRT,296.18,24.35,D,2691293.24355445
-14.08429,-48.40981,313.78,1.36,1.16,2022-04-14 00:00:00,1340,T,32,6.1NRT,295.31,10.66,D,2495961.9814983406
-14.10755,-49.73935,317.69,1.15,1.07,2022-04-14 00:00:00,1340,T,51,6.1NRT,298.25,8.38,D,2415682.4444113467
-14.01904,-50.48769,320.37,1.07,1.03,2022-04-14 00:00:00,1340,T,31,6.1NRT,302.99,10.16,D,2372257.686396649
-14.78622,-45.86163,308.54,2.13,1.42,2022-04-14 00:00:00,1340,T,32,6.1NRT,288.1,14.41,D,2677763.988296742
-14.27296,-50.52652,317.86,1.07,1.03,2022-04-14 00:00:00,1340,T,48,6.1NRT,300.56,7.39,D,2373414.43955829
-14.86054,-46.22486,317.66,2.0,1.38,2022-04-14 00:00:00,1340,T,49,6.1NRT,297.13,21.81,D,2652910.203182668
-13.66183,-54.92154,309.61,1.23,1.1,2022-04-14 00:00:00,1340,T,42,6.1NRT,287.07,6.61,D,2169322.8212507293
-13.39571,-56.90951,308.91,1.67,1.27,2022-04-14 00:00:00,1340,T,45,6.1NRT,285.0,10.69,D,2111691.0408170004
-14.40597,-50.34566,317.31,1.09,1.04,2022-04-14 00:00:00,1340,T,40,6.1NRT,300.88,8.0,D,2385246.660049665
-14.32444,-50.99963,315.84,1.03,1.02,2022-04-14 00:00:00,1340,T,52,6.1NRT,300.39,7.74,D,2348720.0891720927
-14.34902,-52.10938,341.59,1.0,1.0,2022-04-14 00:00:00,1342,T,90,6.1NRT,297.69,39.16,D,2293397.0012344713
-14.35036,-52.10018,333.89,1.0,1.0,2022-04-14 00:00:00,1342,T,85,6.1NRT,297.86,27.03,D,2293854.941238833
-15.01385,-47.22548,314.35,1.69,1.28,2022-04-14 00:00:00,1342,T,65,6.1NRT,296.67,13.64,D,2586281.985144444
-14.80647,-49.10291,318.16,1.26,1.12,2022-04-14 00:00:00,1342,T,49,6.1NRT,301.63,11.39,D,2463236.7484704554
-14.99856,-47.88773,314.53,1.52,1.22,2022-04-14 00:00:00,1342,T,62,6.1NRT,297.66,12.6,D,2542325.482468494
-15.27065,-46.39646,316.26,1.97,1.37,2022-04-14 00:00:00,1342,T,68,6.1NRT,297.52,20.65,D,2647534.7344692093
-14.7559,-51.13269,319.14,1.03,1.01,2022-04-14 00:00:00,1342,T,66,6.1NRT,303.37,9.53,D,2348368.1941059874
-15.08192,-48.94324,316.32,1.3,1.13,2022-04-14 00:00:00,1342,T,54,6.1NRT,300.79,10.57,D,2477408.4312016466
-14.67357,-52.65515,319.25,1.01,1.0,2022-04-14 00:00:00,1342,T,18,6.1NRT,304.09,8.47,D,2273448.4119729316
-15.56268,-47.05148,314.95,1.78,1.31,2022-04-14 00:00:00,1342,T,30,6.1NRT,295.57,13.49,D,2607642.2663719775
-14.7839,-54.42062,318.85,1.12,1.06,2022-04-14 00:00:00,1342,T,68,6.1NRT,298.1,9.81,D,2204456.4132489404
-15.9422,-46.63562,314.12,1.93,1.36,2022-04-14 00:00:00,1342,T,33,6.1NRT,296.31,19.94,D,2643617.22225746
-14.97301,-54.32699,318.72,1.11,1.05,2022-04-14 00:00:00,1342,T,40,6.1NRT,298.81,11.93,D,2211430.6602463047
-15.8477,-50.15165,309.74,1.14,1.06,2022-04-14 00:00:00,1342,T,43,6.1NRT,290.48,5.96,D,2421864.5108789136
-16.68141,-45.26643,313.29,2.52,1.53,2022-04-14 00:00:00,1342,T,63,6.1NRT,293.81,21.06,D,2758159.5059849876
-15.93008,-51.80155,321.82,1.01,1.01,2022-04-14 00:00:00,1342,T,31,6.1NRT,305.0,10.43,D,2338172.9366356977
-17.01715,-44.76636,312.72,2.78,1.59,2022-04-14 00:00:00,1342,T,46,6.1NRT,291.17,26.59,D,2803836.726836679
-17.01966,-44.77356,310.25,2.78,1.59,2022-04-14 00:00:00,1342,T,44,6.1NRT,291.28,20.11,D,2803355.4498109897
-17.20012,-45.7546,313.18,2.35,1.48,2022-04-14 00:00:00,1342,T,62,6.1NRT,294.21,20.0,D,2735540.9492449514
-17.61089,-48.29549,310.18,1.55,1.23,2022-04-14 00:00:00,1342,T,48,6.1NRT,295.87,8.16,D,2576036.1144338436
-17.68589,-50.44268,316.96,1.15,1.07,2022-04-14 00:00:00,1342,T,56,6.1NRT,301.59,11.06,D,2454054.3552200915
-17.76282,-50.08201,313.64,1.2,1.09,2022-04-14 00:00:00,1342,T,63,6.1NRT,299.13,9.09,D,2475913.911154284
-17.80086,-51.02917,309.27,1.09,1.04,2022-04-14 00:00:00,1342,T,40,6.1NRT,293.38,4.59,D,2427224.121921813
-17.81023,-51.03045,310.81,1.09,1.04,2022-04-14 00:00:00,1342,T,47,6.1NRT,293.63,5.68,D,2427457.5189659046
-18.03163,-51.24061,312.31,1.07,1.03,2022-04-14 00:00:00,1342,T,51,6.1NRT,294.32,6.15,D,2424148.0038052895
-18.34547,-50.37888,313.28,1.18,1.08,2022-04-14 00:00:00,1342,T,46,6.1NRT,296.44,7.8,D,2478941.66324158
-18.547,-50.68723,314.21,1.14,1.07,2022-04-14 00:00:00,1342,T,45,6.1NRT,297.39,7.89,D,2469796.310335457
-19.43439,-44.72635,314.0,3.02,1.65,2022-04-14 00:00:00,1342,T,67,6.1NRT,292.93,34.18,D,2881688.259586279
-19.43728,-44.69781,312.21,3.03,1.66,2022-04-14 00:00:00,1342,T,63,6.1NRT,292.66,27.93,D,2883924.0064670723
-19.43396,-44.7317,311.41,3.02,1.65,2022-04-14 00:00:00,1342,T,62,6.1NRT,293.08,24.96,D,2881273.9836021215
-19.43664,-44.70336,314.86,3.03,1.66,2022-04-14 00:00:00,1342,T,69,6.1NRT,292.7,39.29,D,2883485.8609091407
-19.74308,-49.53796,309.78,1.37,1.16,2022-04-14 00:00:00,1342,T,59,6.1NRT,292.73,7.23,D,2577118.261265499
-22.73833,-59.19048,311.43,1.63,1.26,2022-04-14 00:00:00,1344,T,68,6.1NRT,293.8,16.96,D,2423189.100426751
-22.74113,-59.17474,316.19,1.63,1.26,2022-04-14 00:00:00,1344,T,74,6.1NRT,294.09,24.57,D,2423399.358085627
-23.53185,-58.88583,309.44,1.51,1.21,2022-04-14 00:00:00,1344,T,66,6.1NRT,296.49,10.26,D,2474796.3295743796
-23.50537,-59.42361,321.79,1.64,1.26,2022-04-14 00:00:00,1344,T,81,6.1NRT,295.99,34.92,D,2471892.9050854784
-1.55674,-48.73524,314.13,1.01,1.01,2022-04-14 00:00:00,1338,T,54,6.1NRT,295.46,6.28,D,2612753.4488968644
-2.73409,-48.99763,313.17,1.01,1.01,2022-04-14 00:00:00,1338,T,64,6.1NRT,295.04,6.06,D,2563655.3902595784
-2.97948,-47.29054,312.49,1.16,1.07,2022-04-14 00:00:00,1338,T,61,6.1NRT,296.71,8.4,D,2666549.0733876256
-6.32992,-42.44884,309.76,2.94,1.63,2022-04-14 00:00:00,1340,T,40,6.1NRT,291.21,29.45,D,2951548.3132966165
-6.9459,-44.00861,310.94,2.26,1.46,2022-04-14 00:00:00,1340,T,52,6.1NRT,294.49,21.49,D,2818074.3527579457
-6.94858,-43.98819,310.45,2.27,1.46,2022-04-14 00:00:00,1340,T,46,6.1NRT,293.99,20.65,D,2819613.2607804555
-7.1618,-44.64013,311.08,2.03,1.39,2022-04-14 00:00:00,1340,T,38,6.1NRT,295.75,18.91,D,2766821.1980985394
-7.29878,-44.10088,310.6,2.25,1.45,2022-04-14 00:00:00,1340,T,47,6.1NRT,295.68,21.7,D,2805855.662818294
-7.24948,-45.76073,314.13,1.67,1.27,2022-04-14 00:00:00,1340,T,54,6.1NRT,296.55,13.58,D,2683778.320559538
-7.75092,-46.11853,314.29,1.6,1.25,2022-04-14 00:00:00,1340,T,60,6.1NRT,297.4,14.99,D,2651868.054368471
-8.11192,-45.05171,314.51,1.95,1.36,2022-04-14 00:00:00,1340,T,43,6.1NRT,295.31,20.99,D,2724242.420322569
-8.15823,-44.9859,316.32,1.98,1.37,2022-04-14 00:00:00,1340,T,47,6.1NRT,295.7,24.1,D,2728625.9600538164
-8.16135,-44.992,312.76,1.98,1.37,2022-04-14 00:00:00,1340,T,35,6.1NRT,294.34,17.4,D,2728141.555939245
-8.18652,-45.50252,314.44,1.81,1.32,2022-04-14 00:00:00,1340,T,42,6.1NRT,296.44,16.79,D,2690549.9086176413
-8.18862,-45.48638,316.03,1.81,1.32,2022-04-14 00:00:00,1340,T,34,6.1NRT,297.52,20.35,D,2691692.8384602927
-8.39037,-45.52573,315.37,1.81,1.32,2022-04-14 00:00:00,1340,T,42,6.1NRT,297.24,19.84,D,2686845.5988707524
-8.40811,-45.99532,315.61,1.67,1.27,2022-04-14 00:00:00,1340,T,61,6.1NRT,297.38,18.31,D,2653207.170295032
-8.41952,-45.99675,314.07,1.67,1.27,2022-04-14 00:00:00,1340,T,56,6.1NRT,295.52,15.58,D,2652996.679637516
-8.88177,-46.38743,315.32,1.59,1.24,2022-04-14 00:00:00,1340,T,27,6.1NRT,296.11,15.35,D,2621678.650898594
-8.88384,-46.37894,316.44,1.59,1.24,2022-04-14 00:00:00,1340,T,52,6.1NRT,296.56,19.46,D,2622249.998667558
-36.57757,-72.02194,316.18,3.11,1.67,2022-04-14 00:00:00,1524,T,76,6.1NRT,296.27,59.43,D,3945893.026428582
-36.57964,-71.98678,339.91,3.13,1.68,2022-04-14 00:00:00,1524,T,92,6.1NRT,295.8,212.38,D,3944748.9041647674
-36.70494,-71.83125,305.36,3.21,1.7,2022-04-14 00:00:00,1524,T,46,6.1NRT,294.4,26.24,D,3952709.712378339
-37.46635,-72.36726,302.62,3.02,1.65,2022-04-14 00:00:00,1526,T,46,6.1NRT,290.34,13.85,D,4060960.5155615914
3.50562,-72.08276,313.44,1.03,1.01,2022-04-14 00:00:00,1514,T,62,6.1NRT,285.83,6.68,D,2377899.7926908764
3.49657,-72.08405,314.18,1.03,1.01,2022-04-14 00:00:00,1514,T,67,6.1NRT,286.0,7.22,D,2377782.4050797047
-6.74725,-79.72517,320.9,1.58,1.24,2022-04-14 00:00:00,1516,T,57,6.1NRT,294.7,13.11,D,2778942.9040218913
-11.06903,-77.42592,320.57,1.04,1.02,2022-04-14 00:00:00,1518,T,42,6.1NRT,300.13,7.38,D,2679108.841092457
-13.78656,-76.17204,323.4,1.01,1.0,2022-04-14 00:00:00,1518,T,73,6.1NRT,306.4,5.6,D,2661549.1099023065
-14.79087,-71.41235,303.72,1.85,1.33,2022-04-14 00:00:00,1518,T,51,6.1NRT,290.36,8.78,D,2415755.9709203215
10.57939,-62.83668,311.24,3.3,1.72,2022-04-14 00:00:00,1512,T,39,6.1NRT,291.81,27.52,D,2487968.42491944
10.32658,-64.2803,321.16,2.57,1.54,2022-04-14 00:00:00,1512,T,72,6.1NRT,293.87,44.5,D,2439651.2227798183
10.32023,-64.28712,320.41,2.57,1.54,2022-04-14 00:00:00,1512,T,77,6.1NRT,293.73,48.58,D,2439063.99562287
10.31623,-64.263,313.45,2.58,1.54,2022-04-14 00:00:00,1512,T,50,6.1NRT,292.73,23.12,D,2438987.9563836167
11.3425,-71.99844,324.51,1.01,1.0,2022-04-14 00:00:00,1512,T,69,6.1NRT,302.01,8.25,D,2726770.6271034833
11.34118,-71.9893,332.83,1.01,1.0,2022-04-14 00:00:00,1512,T,70,6.1NRT,302.29,18.49,D,2726229.4652603837
10.06283,-64.88727,334.85,2.33,1.48,2022-04-14 00:00:00,1512,T,85,6.1NRT,296.34,83.7,D,2414417.8263065233
10.05929,-64.86655,335.58,2.34,1.48,2022-04-14 00:00:00,1512,T,88,6.1NRT,297.11,88.34,D,2414189.683606061
10.06255,-64.8715,328.92,2.34,1.48,2022-04-14 00:00:00,1512,T,64,6.1NRT,297.23,56.71,D,2414427.9043187713
10.05287,-64.8949,320.16,2.33,1.48,2022-04-14 00:00:00,1512,T,24,6.1NRT,295.71,29.01,D,2413638.347757311
10.04946,-64.87404,321.92,2.34,1.48,2022-04-14 00:00:00,1512,T,42,6.1NRT,295.47,34.5,D,2413413.4665695922
9.66018,-63.53285,314.14,3.03,1.66,2022-04-14 00:00:00,1512,T,37,6.1NRT,291.53,32.53,D,2400089.1153532066
9.65956,-63.61602,321.83,2.99,1.64,2022-04-14 00:00:00,1512,T,72,6.1NRT,293.1,62.58,D,2398308.9141536755
9.6449,-63.61821,331.46,2.99,1.64,2022-04-14 00:00:00,1512,T,74,6.1NRT,290.0,114.99,D,2397260.529509582
9.65886,-63.62148,327.94,2.99,1.64,2022-04-14 00:00:00,1512,T,77,6.1NRT,293.57,96.85,D,2398156.6529396335
9.64421,-63.62371,325.14,2.99,1.64,2022-04-14 00:00:00,1512,T,75,6.1NRT,289.0,80.38,D,2397109.8770311205
9.61417,-63.71148,321.08,2.94,1.63,2022-04-14 00:00:00,1512,T,67,6.1NRT,290.0,56.97,D,2393559.4224944385
9.61313,-63.71837,323.36,2.94,1.63,2022-04-14 00:00:00,1512,T,64,6.1NRT,289.85,62.65,D,2393377.6851110505
10.1705,-68.20917,317.3,1.32,1.14,2022-04-14 00:00:00,1512,T,25,6.1NRT,298.47,7.82,D,2478841.20513235
10.94747,-73.63938,322.59,1.13,1.06,2022-04-14 00:00:00,1512,T,48,6.1NRT,303.74,15.58,D,2783987.1461025416
9.7218,-65.68558,318.61,2.05,1.39,2022-04-14 00:00:00,1512,T,55,6.1NRT,297.12,18.82,D,2391718.9018942043
10.05014,-67.89571,320.91,1.39,1.17,2022-04-14 00:00:00,1512,T,55,6.1NRT,301.65,12.5,D,2459806.1798015796
9.47046,-64.48621,317.46,2.57,1.54,2022-04-14 00:00:00,1512,T,59,6.1NRT,293.01,32.35,D,2374861.5302334796
9.38941,-64.00809,319.19,2.82,1.6,2022-04-14 00:00:00,1512,T,68,6.1NRT,290.22,45.52,D,2374787.4283489487
9.38509,-63.98272,327.7,2.83,1.61,2022-04-14 00:00:00,1512,T,80,6.1NRT,291.77,87.1,D,2374855.0332202
10.05535,-68.19559,324.92,1.33,1.14,2022-04-14 00:00:00,1512,T,73,6.1NRT,299.28,19.36,D,2469659.378236028
9.76999,-66.43552,321.52,1.79,1.31,2022-04-14 00:00:00,1512,T,55,6.1NRT,298.69,17.63,D,2404411.7762887618
9.38221,-63.98857,327.39,2.83,1.61,2022-04-14 00:00:00,1512,T,74,6.1NRT,291.86,83.6,D,2374596.6078842594
9.19662,-63.86773,314.72,2.91,1.63,2022-04-14 00:00:00,1512,T,32,6.1NRT,291.7,36.53,D,2365137.666862546
9.43834,-65.39371,328.05,2.19,1.43,2022-04-14 00:00:00,1512,T,78,6.1NRT,295.47,48.76,D,2370789.717759841
9.12844,-63.83088,315.01,2.94,1.63,2022-04-14 00:00:00,1512,T,51,6.1NRT,289.01,36.41,D,2361757.0369348396
8.883,-62.56863,311.81,3.73,1.81,2022-04-14 00:00:00,1512,T,37,6.1NRT,289.19,37.84,D,2378971.862311381
9.517,-68.09026,330.0,1.38,1.16,2022-04-14 00:00:00,1514,T,56,6.1NRT,303.91,17.33,D,2427231.968441745
9.28261,-67.11963,322.72,1.62,1.25,2022-04-14 00:00:00,1514,T,61,6.1NRT,291.98,19.23,D,2384573.8633476403
8.99392,-66.31086,321.15,1.89,1.34,2022-04-14 00:00:00,1514,T,58,6.1NRT,294.42,14.25,D,2351708.618964933
8.99123,-66.29391,326.91,1.9,1.35,2022-04-14 00:00:00,1514,T,74,6.1NRT,296.19,31.48,D,2351317.325164188
9.29889,-68.32959,323.39,1.34,1.15,2022-04-14 00:00:00,1514,T,35,6.1NRT,295.32,11.73,D,2420505.09715311
9.28866,-68.33119,325.9,1.34,1.15,2022-04-14 00:00:00,1514,T,49,6.1NRT,299.84,16.61,D,2419878.983067799
9.10761,-68.10262,327.34,1.39,1.17,2022-04-14 00:00:00,1514,T,50,6.1NRT,292.61,20.92,D,2400190.853701477
9.10182,-68.10925,328.2,1.39,1.17,2022-04-14 00:00:00,1514,T,67,6.1NRT,292.01,25.54,D,2400035.378454024
9.0999,-68.09674,323.5,1.4,1.17,2022-04-14 00:00:00,1514,T,24,6.1NRT,291.56,16.84,D,2399503.666529166
8.85336,-68.10909,339.55,1.4,1.17,2022-04-14 00:00:00,1514,T,83,6.1NRT,301.18,49.02,D,2384528.7817099714
8.85136,-68.09649,347.74,1.41,1.17,2022-04-14 00:00:00,1514,T,93,6.1NRT,302.17,71.66,D,2383995.554716489
8.84937,-68.08389,364.0,1.41,1.18,2022-04-14 00:00:00,1514,T,100,6.1NRT,302.36,137.32,D,2383466.909628177
8.84737,-68.07126,336.65,1.41,1.18,2022-04-14 00:00:00,1514,T,72,6.1NRT,298.43,37.62,D,2382941.586775345
8.87097,-68.60888,344.03,1.3,1.13,2022-04-14 00:00:00,1514,T,90,6.1NRT,294.98,58.51,D,2403525.09882429
8.86086,-68.61044,331.42,1.3,1.13,2022-04-14 00:00:00,1514,T,78,6.1NRT,295.81,29.41,D,2402973.2062411183
8.72763,-68.61298,340.93,1.31,1.13,2022-04-14 00:00:00,1514,T,87,6.1NRT,299.48,46.45,D,2395137.5227817404
8.72577,-68.60126,333.26,1.31,1.14,2022-04-14 00:00:00,1514,T,80,6.1NRT,299.54,27.95,D,2394572.907669662
8.72798,-68.6073,335.7,1.31,1.14,2022-04-14 00:00:00,1514,T,83,6.1NRT,299.82,33.83,D,2394936.7331378157
8.71785,-68.60888,331.73,1.31,1.14,2022-04-14 00:00:00,1514,T,78,6.1NRT,298.71,25.45,D,2394406.1908636047
8.591,-68.12994,320.11,1.41,1.18,2022-04-14 00:00:00,1514,T,50,6.1NRT,295.83,11.69,D,2370000.379467542
8.60403,-68.53558,321.69,1.33,1.14,2022-04-14 00:00:00,1514,T,59,6.1NRT,293.47,14.19,D,2385040.172790324
8.59671,-68.48782,321.28,1.34,1.15,2022-04-14 00:00:00,1514,T,53,6.1NRT,293.79,12.61,D,2382829.095900487
8.59488,-68.47583,327.76,1.34,1.15,2022-04-14 00:00:00,1514,T,73,6.1NRT,294.76,23.26,D,2382280.6927787806
8.42255,-68.02444,321.72,1.45,1.19,2022-04-14 00:00:00,1514,T,64,6.1NRT,295.25,13.03,D,2357393.3228934966
8.12408,-67.14877,320.85,1.69,1.28,2022-04-14 00:00:00,1514,T,59,6.1NRT,274.65,27.96,D,2319551.272816958
8.12632,-67.1548,314.48,1.69,1.28,2022-04-14 00:00:00,1514,T,37,6.1NRT,275.62,17.38,D,2319784.8544391333
8.34304,-68.70337,323.14,1.31,1.13,2022-04-14 00:00:00,1514,T,69,6.1NRT,295.93,13.64,D,2377280.8416957604
8.1959,-68.68364,322.22,1.32,1.14,2022-04-14 00:00:00,1514,T,72,6.1NRT,291.99,14.95,D,2368868.488171659
8.55005,-71.23871,313.65,1.02,1.01,2022-04-14 00:00:00,1514,T,33,6.1NRT,292.37,6.19,D,2508471.747292458
8.1288,-68.84362,327.43,1.29,1.13,2022-04-14 00:00:00,1514,T,78,6.1NRT,290.86,25.58,D,2371906.9630348757
7.97612,-68.04431,329.53,1.46,1.2,2022-04-14 00:00:00,1514,T,76,6.1NRT,294.37,31.37,D,2335582.1399870715
7.80989,-66.96995,322.65,1.77,1.3,2022-04-14 00:00:00,1514,T,52,6.1NRT,284.2,29.82,D,2301879.3870686768
7.9795,-68.13687,346.36,1.44,1.19,2022-04-14 00:00:00,1514,T,70,6.1NRT,293.61,75.74,D,2338649.4418656784
7.9775,-68.12396,324.56,1.45,1.19,2022-04-14 00:00:00,1514,T,59,6.1NRT,290.88,21.02,D,2338142.242505673
7.72718,-67.18005,328.1,1.71,1.28,2022-04-14 00:00:00,1514,T,69,6.1NRT,277.26,49.49,D,2302524.123942578
7.84416,-68.13789,331.42,1.45,1.19,2022-04-14 00:00:00,1514,T,81,6.1NRT,297.56,32.06,D,2332461.228605813
7.84211,-68.12492,332.83,1.45,1.19,2022-04-14 00:00:00,1514,T,83,6.1NRT,297.75,35.07,D,2331956.5588721377
7.69429,-67.33922,321.3,1.66,1.27,2022-04-14 00:00:00,1514,T,59,6.1NRT,278.13,26.28,D,2304590.1299830303
7.83466,-68.39205,319.96,1.39,1.17,2022-04-14 00:00:00,1514,T,27,6.1NRT,275.23,16.4,D,2340575.125693648
7.8134,-68.5961,360.61,1.35,1.15,2022-04-14 00:00:00,1514,T,94,6.1NRT,283.08,124.84,D,2347146.472734899
7.80478,-68.59151,326.88,1.35,1.15,2022-04-14 00:00:00,1514,T,67,6.1NRT,280.27,24.79,D,2346585.9544586013
7.7542,-68.39813,337.92,1.4,1.17,2022-04-14 00:00:00,1514,T,84,6.1NRT,294.85,43.48,D,2337243.9217901486
7.77763,-68.62041,331.78,1.35,1.15,2022-04-14 00:00:00,1514,T,78,6.1NRT,280.8,36.77,D,2346483.2030036557
7.76922,-68.63402,331.51,1.35,1.15,2022-04-14 00:00:00,1514,T,81,6.1NRT,281.74,36.45,D,2346637.3898133184
7.76736,-68.62198,323.5,1.35,1.15,2022-04-14 00:00:00,1514,T,57,6.1NRT,276.2,22.11,D,2346091.7003738238
7.66076,-68.00378,333.89,1.49,1.21,2022-04-14 00:00:00,1514,T,84,6.1NRT,299.89,35.26,D,2320411.6759132952
7.58289,-67.95319,325.68,1.51,1.21,2022-04-14 00:00:00,1514,T,75,6.1NRT,299.3,18.37,D,2315774.520122869
